payload_mass,payload_volume,target_orbit,deployment_mechanism
2469.9548503848023,47.39324230585368,LEO,custom
8786.186407736459,59.164859048247976,polar,custom
18850.159300506464,13.290260874846346,GEO,dispenser
14606.081965852174,16.463044089188305,GEO,dispenser
14468.193943059954,44.512514067951926,LEO,fairing
12457.523881543455,73.30244441946552,LEO,dispenser
4917.691738221274,39.97500900831759,polar,fairing
1053.620218404376,48.963452000800366,polar,fairing
5284.421997637219,62.106028836205155,LEO,fairing
3814.8510425212667,47.29068816467989,polar,dispenser
19453.09902585706,3.896931377399652,polar,dispenser
1649.52294240349,10.377519718319569,LEO,dispenser
14303.595694126225,92.69444895927334,polar,fairing
5420.178099876001,53.24542445656877,LEO,dispenser
19928.254845147687,60.131198764931696,polar,dispenser
13825.068549345599,34.799925820095645,polar,dispenser
7912.500152849811,98.87690915973211,GEO,fairing
12887.286501190421,83.32985459875187,polar,fairing
6546.679021867272,8.423264617485785,polar,custom
19195.45302172653,10.475427774877566,polar,fairing
7680.581966416647,4.605046993115774,polar,fairing
18836.300020931692,91.25077861969027,LEO,fairing
9499.440936877598,18.59845650582804,LEO,dispenser
17144.08369861391,80.54754457516957,LEO,dispenser
11240.808881220864,94.61173546539581,GEO,fairing
4832.585163088219,24.793250124165326,GEO,custom
8903.450549134679,48.04090089076528,polar,custom
4119.354139778887,1.443336810261943,GEO,dispenser
14269.523920625059,88.54275902155682,polar,dispenser
16082.534781034037,83.52011459946738,polar,fairing
9392.881013932352,40.853771512408265,LEO,custom
18338.145819364523,16.141412114779882,polar,dispenser
17665.45350137721,45.99091146142974,polar,fairing
12992.817378437709,21.666315831968607,polar,fairing
1675.0598769487829,64.76539923504738,LEO,fairing
5763.806085565722,14.710609595985812,GEO,dispenser
5079.297359105802,95.4137349601861,polar,custom
3440.886884416224,42.21079754203284,GEO,custom
7009.493183237982,53.32738755595552,LEO,dispenser
19573.95939940623,50.66664241037832,polar,dispenser
9648.093098757634,43.41032749019257,polar,fairing
12924.055112703563,10.79182210536108,GEO,dispenser
9323.790482542925,48.97876187342714,LEO,dispenser
15334.811461040354,48.2726122586693,LEO,fairing
11536.429568699683,27.424349083025458,LEO,dispenser
10006.887435104445,62.43629288709794,GEO,dispenser
13204.251262917938,45.729047382281905,polar,dispenser
8282.23853619123,22.20274932658409,GEO,fairing
2535.8110893649255,46.25078386880991,LEO,custom
7349.607026014696,1.4827866769904439,polar,custom
12147.072830673425,77.05963423418041,GEO,dispenser
12931.313264973089,59.86068713580395,polar,custom
15655.25795075598,8.6348914900889,GEO,fairing
2113.8616700947664,14.2861841718668,LEO,custom
9515.030258490257,12.599749061443402,GEO,custom
13053.691057966736,22.32078791688272,GEO,fairing
13047.324006092782,43.79068900641712,LEO,custom
8353.250398600576,60.25127979780691,polar,custom
14288.414592726342,51.45468454544177,polar,fairing
13323.037666155053,75.74019559637811,GEO,fairing
1960.8882708541946,61.51782795302712,polar,custom
2290.289812598504,23.943380563884492,LEO,fairing
8944.74374289729,31.962242211142698,LEO,dispenser
1286.5196789577524,42.69071774688208,LEO,custom
7956.987865586652,71.85106455969486,GEO,dispenser
15059.320023302376,41.791173831951134,GEO,dispenser
18677.298442854604,8.01809295446822,LEO,fairing
14229.596446261034,42.83125861106438,LEO,dispenser
14956.339238890312,35.07524414595777,GEO,fairing
6003.883887624035,77.09931245030076,GEO,custom
4518.673476551086,95.06522383307798,polar,custom
10103.541604729779,56.67640426778521,LEO,custom
5556.537321504726,12.308913787509168,GEO,custom
11358.456956742531,40.28887889485008,polar,fairing
10685.424656917363,11.648454183126228,polar,dispenser
4076.192707515091,77.209700869457,LEO,fairing
12519.057252685938,94.29052864791191,polar,dispenser
3059.589154580464,16.654382396527314,polar,custom
13791.130124385549,10.011037288542868,LEO,custom
11918.401291437784,32.05194773478533,LEO,custom
7073.77155650404,97.08165972724909,LEO,dispenser
10565.241761853487,88.73139768200485,polar,custom
7600.956575854028,33.74915957793262,polar,fairing
11706.667707723635,14.917199702903353,polar,fairing
2506.7380752859362,95.41112653110582,polar,fairing
11855.033454788807,32.159917330021756,GEO,custom
1780.8308291584635,65.46953372672073,GEO,fairing
4126.293582985124,49.59170471790291,LEO,dispenser
3070.190499513988,39.068824926767924,polar,dispenser
7909.020759389688,95.9219788028616,LEO,fairing
17851.48111550784,18.810812554424906,LEO,fairing
16218.127238987887,1.744435873281501,LEO,fairing
4498.938915795061,68.74042200267877,polar,dispenser
13575.367280969363,49.33835391727156,LEO,dispenser
18546.6082782922,72.37123314386785,GEO,dispenser
7268.295572335145,80.95926479372508,polar,dispenser
4676.173421299331,45.40061112831176,GEO,dispenser
17713.69071850766,28.191762070267124,LEO,dispenser
5762.593543716126,71.18898919510566,LEO,custom
14620.140296435051,16.90172606980808,polar,dispenser
13654.217784387212,76.5334218727275,LEO,custom
15650.532072962607,34.55534932216439,LEO,dispenser
5461.870073384375,36.289434752138945,GEO,dispenser
13123.585128734843,42.797956815979255,polar,fairing
13809.223850894597,30.648474318120968,GEO,custom
8730.881720772195,30.67033274979885,polar,fairing
3398.0980921739792,37.09975226911019,LEO,custom
3842.1119898742,59.48788830940234,LEO,dispenser
19049.069580552947,6.021093255774753,polar,dispenser
16014.436220312118,26.176160557555292,LEO,custom
15160.695591744234,63.031410505832774,polar,dispenser
13562.062307779464,13.849309089241737,GEO,fairing
11882.551763400526,78.74855614751948,GEO,custom
3393.9644243720577,68.82795557821122,LEO,fairing
8406.106494363034,42.42950408262952,LEO,dispenser
14219.09975927117,40.61884922350711,LEO,fairing
13303.625682438755,91.14165488912737,polar,fairing
19997.002385506334,40.1636688361938,polar,fairing
16290.522859357325,51.400196532311384,polar,fairing
2256.3004250054755,32.77644142647236,GEO,dispenser
13685.425801739511,5.324188137906486,LEO,fairing
10253.733531145586,11.436466076468243,GEO,custom
15695.088091765454,31.874162107296414,LEO,custom
2942.975904221794,15.736120270863504,GEO,custom
7830.247497286542,87.14886938355781,LEO,fairing
11185.641930290203,12.258379680038727,LEO,fairing
8925.496966140536,36.29485698291259,LEO,custom
8110.415552753992,49.38106707535385,GEO,fairing
11080.518895341414,70.58732614401312,LEO,fairing
6111.340782307,6.924110718411353,LEO,dispenser
14762.419447491447,48.534262411671584,LEO,custom
12682.38880185143,44.830567058396596,polar,fairing
3110.3361868369284,70.75142509178116,GEO,fairing
4633.2023736297615,98.93314386770358,GEO,custom
2295.299805820435,31.225506937378597,polar,dispenser
11854.15720645796,79.8394773279365,LEO,custom
2996.5029181230966,86.71007613753144,GEO,dispenser
14516.679610904359,80.25043745972926,LEO,dispenser
4616.08900505631,85.63940553144229,LEO,custom
9454.90686982351,6.461643696075813,GEO,fairing
5432.605783529546,24.503778818872,polar,custom
15311.21288798234,61.243404263603395,polar,dispenser
19384.613115483113,84.40794729461629,LEO,custom
1360.1614445211376,79.77738698539325,LEO,custom
8124.024924908859,22.836923827341987,GEO,fairing
3636.7173159602853,74.00803918983245,GEO,custom
4471.2815060459,58.832145057218135,GEO,custom
10214.802530393552,4.248942036185148,GEO,custom
17340.105809961795,65.29647679493662,polar,fairing
10829.544981492787,26.9121480834346,polar,custom
18352.95905362605,91.48645349877742,GEO,dispenser
8476.463840886132,61.008437058080816,polar,custom
16603.082533393495,48.071581535822354,LEO,dispenser
3322.4260230963782,99.96594843401164,polar,fairing
8741.85159922708,96.78510178286079,GEO,dispenser
15003.945231289688,32.70188815312048,LEO,custom
10034.054901946289,28.49806445948989,GEO,custom
9119.896481455755,59.42234937879008,LEO,dispenser
15764.25909997685,7.211568556333034,GEO,fairing
19253.134615473606,22.914409509698363,GEO,custom
16279.339271306626,28.303464344507375,GEO,custom
7852.620920245938,25.725832074108446,LEO,custom
10967.940015519694,5.147839161357353,LEO,custom
7482.524438502228,23.517703503483983,polar,custom
13395.32767158699,1.593289966472478,polar,dispenser
1807.210560577214,37.09795477301049,polar,dispenser
9183.052068549705,41.31175759280551,LEO,fairing
1816.4685826089865,85.71889195253146,polar,dispenser
16186.410394916726,73.43849708770114,polar,dispenser
16718.17682009631,38.028777016444515,LEO,fairing
3651.936597580857,50.52795697490659,polar,custom
1279.8838470449919,68.99660637267621,GEO,dispenser
2257.9165213694187,83.0032242145085,polar,dispenser
1579.4052420940861,2.9989272136982956,polar,fairing
9377.626755296093,43.748775346357974,GEO,dispenser
16631.002509111844,40.010185983288665,GEO,dispenser
15443.876606777814,58.72420336994638,GEO,dispenser
13294.155678257708,8.732464635893397,GEO,fairing
2440.0863026860316,63.61318198566501,LEO,custom
5285.6251107948365,8.09789886174595,polar,custom
19617.96791336119,3.2982320125454474,polar,custom
14876.455685616911,38.01493647118777,polar,fairing
7335.603199759325,96.8859752176963,GEO,fairing
4974.208887560202,7.881746591043834,polar,fairing
9702.460062365057,83.3609840017199,GEO,dispenser
9367.09441490592,58.815779892589624,polar,custom
1877.7248970259748,30.292990014722978,LEO,dispenser
17112.883090743762,84.5443697620446,LEO,custom
11135.216785393763,39.02962206432597,GEO,fairing
13724.996847689725,39.86708025592262,LEO,fairing
17497.46987076563,3.278822082746976,polar,fairing
19094.477491937174,52.96993180188889,LEO,dispenser
17354.39310168723,61.72948645000396,GEO,fairing
6427.973629421694,56.3307263086249,GEO,custom
17351.80737200242,34.758331660131965,GEO,dispenser
14254.775205359987,41.480499658159275,GEO,custom
1555.2312620530815,58.99685041074314,LEO,fairing
10605.597316568046,78.31994980385325,GEO,custom
8160.210985584334,13.212344529862788,GEO,fairing
1046.1645877365806,80.41982509459821,polar,fairing
12771.861727163745,92.29582329288563,LEO,fairing
11588.121438024762,40.96742583008201,GEO,fairing
7904.807757477955,4.598171395824571,polar,custom
7555.266770180548,42.42034756645343,GEO,dispenser
11345.26840273661,31.26070958782276,polar,dispenser
18673.644845015908,46.38334856322832,GEO,dispenser
4426.0582707572285,21.13141307752061,polar,dispenser
2507.019962896704,54.212604755617804,LEO,fairing
12632.860614352918,68.92444331540217,LEO,custom
5052.759502246025,30.5167438734364,polar,dispenser
19984.433282263224,62.881697258014285,polar,fairing
9600.926580366466,51.41299109269598,polar,custom
11473.458975249758,28.826286372262427,GEO,dispenser
17960.423528110794,99.85640915250661,LEO,dispenser
14866.284316927087,55.95310729850223,LEO,fairing
1656.7453279461274,94.53917854760006,LEO,dispenser
10956.650460291945,73.37109169945604,polar,fairing
2796.749717385562,60.76024694044509,GEO,custom
3030.394503777305,24.263972232517556,GEO,custom
19572.969528001442,91.2646939218815,GEO,fairing
17021.5799200169,88.77022585192086,GEO,custom
15328.055895857186,65.6897944423299,GEO,dispenser
1951.8356420855723,95.09924028952845,polar,fairing
16428.535709151292,6.115823621202526,GEO,dispenser
17396.394619805942,28.764358880537458,polar,dispenser
11408.974502200332,78.53231761202932,GEO,dispenser
16422.35855446114,33.734387547353194,GEO,custom
19397.24505837883,33.2646635278178,LEO,custom
18194.859830324975,97.08649480535158,LEO,fairing
19151.699103400853,22.4886957185056,polar,fairing
6512.055660358503,29.896936283816714,GEO,fairing
8336.81459950648,1.1427834597496558,LEO,dispenser
7369.103453501282,28.769049526006818,GEO,dispenser
4946.85857260131,45.02359745040966,LEO,custom
10412.380527028608,22.608612353416618,LEO,dispenser
2158.6400329016924,80.46052788705336,LEO,fairing
7587.590560371516,37.41657617616609,LEO,fairing
9611.109875901602,35.19431850243538,GEO,fairing
10129.681472403268,99.34188896564496,GEO,custom
7366.89514264241,96.8329542764812,polar,fairing
6647.352808585321,29.557638421154923,polar,fairing
5502.788059010993,40.86306093779335,GEO,dispenser
7459.38234276037,78.90634766067588,GEO,fairing
18661.499736750844,48.21064408432402,GEO,dispenser
12048.713409546832,71.29758095227595,GEO,custom
5873.671794239347,43.40112793959186,GEO,custom
19229.697798341025,4.711364889553704,polar,dispenser
18706.986683312698,61.74785885123757,polar,fairing
15521.408615067345,11.280533748105748,LEO,custom
13473.776989857104,36.55314873614454,GEO,dispenser
16511.255469436408,77.8835984738349,LEO,fairing
17659.422240267144,1.1379312820125465,polar,custom
2817.693207708411,41.68084049761742,LEO,custom
10818.647117725504,23.59318730874672,GEO,custom
12697.166335974322,59.77971813395297,polar,dispenser
12225.551481509054,85.90516474089492,polar,custom
2797.0513238781105,16.807687395731435,GEO,dispenser
6729.422774748961,31.517310654899344,GEO,fairing
12845.606965305504,69.63966080721342,GEO,fairing
8128.916255965997,75.97152432444493,LEO,fairing
11526.320668955408,88.9796112418205,polar,custom
13241.861538768508,94.2149111887658,GEO,fairing
4489.987762772313,36.24554976341976,polar,fairing
1253.9244149992717,33.18079051074221,LEO,dispenser
16655.1123153055,18.64018328387166,polar,custom
15851.799521376683,2.308985056402296,polar,custom
14434.12214979248,11.423803083316468,LEO,fairing
11361.960300932758,28.470036211699338,LEO,fairing
13670.35742092408,64.50788522773769,LEO,custom
19470.35216766254,95.23159430534452,LEO,custom
1307.218335654979,72.03619328186258,LEO,dispenser
16396.005706298565,34.01203024659998,polar,dispenser
13105.717208485506,20.63428896951914,polar,dispenser
18553.312215273483,62.447985363466884,LEO,fairing
12436.905143249702,34.89221722287727,polar,fairing
5597.782677214079,47.21522117111381,polar,dispenser
15550.12555112068,13.074527404004305,polar,custom
11892.454539607004,2.9930083533451066,LEO,custom
3408.2037537571387,12.314536890998028,polar,fairing
7772.3264328796495,48.657497464571264,polar,dispenser
19926.751458030343,99.32767545431503,GEO,custom
17705.686451890622,34.90096838300041,LEO,custom
1481.3792770266837,25.90328430152796,GEO,custom
7278.930902031011,47.71869095178469,LEO,fairing
19964.547161202576,90.26644648104194,GEO,dispenser
2571.6865495064912,73.20408320300963,GEO,custom
16794.89019339046,74.6755116261531,LEO,fairing
10040.272244235814,21.96638459568893,polar,dispenser
2836.2894987300356,29.919610313100012,GEO,fairing
18952.620728786613,92.55176790698637,polar,dispenser
6029.482617271711,69.22602058047477,polar,custom
13304.379959084843,85.74656315212951,polar,dispenser
5229.572179904933,82.39796170705148,GEO,fairing
15548.782133587465,65.12832893747682,GEO,dispenser
12970.875578794963,43.10098357100698,GEO,dispenser
17734.83493624487,35.4413563584787,GEO,dispenser
5712.741115224091,51.564788035467245,polar,custom
17767.015014410328,46.1420621968979,GEO,dispenser
3450.1433083106426,47.753875827641615,LEO,fairing
3996.901921742349,78.98794066222352,LEO,custom
