fuel_costs,manufacturing_costs,operational_costs,maintenance_costs,insurance_costs
433118.0359486446,5052534.1408997625,964606.9138556032,562669.7818615548,2372676.2642315393
289669.2169273376,5551022.19559697,931243.619658919,937618.1118464653,2326374.9379296424
591185.0980935722,4381338.912578741,1874720.373417079,343533.26105693437,4257783.997131001
520731.1653447858,13358078.493453817,4603127.321602315,143653.6518970871,796758.1187572539
674408.4248416557,4195856.67667353,1884793.3968160148,290347.65329386387,4940119.93574055
791218.7612475115,16178743.865090746,1210691.9452286367,368121.57625962654,1936040.102558185
955875.4023898026,7077010.053560265,3773946.0501260813,210817.98255136266,3356604.448221762
809263.9554572641,19428635.481497295,589816.2437803261,267607.78207114816,3414175.228772601
463580.1580353225,10862811.83746844,2166262.3114123177,671605.0694146103,992610.2771293194
328982.1857561212,19135376.245459728,3824064.2007561466,446000.955611277,2079136.1104813905
386119.4671296379,15369849.692825293,4028530.423452692,216574.304143496,1796851.8002690703
616176.3492817677,13440440.733508207,4402164.863959838,684405.2748982925,1106351.9716088963
392418.09906146524,5400159.9236366395,4994214.1191354925,656981.8426832402,2666497.441527324
339038.46081786277,2949226.7486903854,1585326.1624829317,771093.90387215,621709.0787205696
622844.1797234139,18821926.206982605,952233.8060485943,332417.735410646,1263852.2720771283
694484.5113619128,18832261.89656178,1871579.9235917984,583478.4665576264,3236713.9629872455
719058.4500813737,12820731.555914806,2452118.923324503,973623.6411056964,1675259.1739042737
367840.81142946536,7773988.8811889505,580036.6205925479,609167.4890817596,4855320.085721227
59422.69033678021,4410609.618505927,1439706.5801299736,222247.7645207558,4844423.320401671
110011.52533439346,6876657.189487643,3752591.4220068655,628030.7210323022,3776534.8449048395
954950.2606591913,13240685.560379336,1256611.1335003832,209848.9369561001,4350374.804842699
77966.89409022819,2594303.757934909,776344.1837124417,338888.3120779076,519681.25990816986
304020.84062062413,4663275.801872313,664749.8935166996,106821.43708938191,4770366.575379506
242951.58780908783,2280376.8230539206,3199370.829997459,132571.2236345996,3694577.323104128
746055.9229620772,17102797.061762564,3104129.686323575,251224.20131217863,1260628.4684479905
324596.708986155,1120782.659214273,3899772.044595213,871597.8054098903,1758835.4987745455
848346.9032772573,1372370.9394778102,4041247.6672749994,336655.8404052467,3348901.478071721
918181.581335829,8463168.479275908,3624955.5099306013,649171.2233230774,4028276.645916958
258470.23309879727,5928788.897410705,1665458.0134360753,449238.21365909855,2571989.052949691
612257.442247409,6738258.246397243,1951561.5930500436,654850.9865550041,2465767.671952843
446881.3835099442,15668334.541841388,2669683.1969648423,392504.06573651213,3310214.148730993
983523.092938207,2019507.575593261,755568.4772548531,495996.0295701392,4823465.2864699485
60798.78618518002,10770566.459394583,1941754.7524482477,885681.9251687721,4353064.76661129
341850.86892064323,7045593.862578756,3898494.1013379786,710724.9140840807,3600713.994924803
147305.67707799523,18939484.968039867,3396630.8732491387,314911.90173158224,4213191.755854681
483257.57973991224,10020131.163435832,3193206.510728085,461276.26201586716,1477460.4202565919
722118.3542737466,4675477.337767225,2560606.7841631025,360020.9402588417,3771775.2967839628
726482.1126512153,6839318.025602287,1825810.1490414883,999998.9015224552,3998124.571750793
277197.31231122394,18777460.74895216,4238749.814272562,814553.2217959497,2247894.234783251
212077.8414969758,2820235.596463229,4406327.347913027,104486.76854141412,605093.6082840506
94510.95190428876,12789802.275673354,4274292.661550292,676688.5936133666,2512592.897361463
775706.481012192,7734299.645374316,3048265.5224275277,201585.14505559136,4955527.059741175
374366.13255460875,11294861.118180849,1546000.5527721236,490815.29016968294,3569861.061267214
835796.8464757405,6249783.003706001,780621.6215035412,503537.28997978696,3826413.8715854143
974854.6154678068,13726478.88379307,2478708.4807567797,695954.1303477761,3656212.533084105
342895.0865973909,5773885.825841999,1463227.8440716874,274030.9831960992,3152398.9953852985
136696.77074465938,17742646.011445094,4610659.710297727,554177.5359410167,713190.216531803
138841.0037173229,15618788.743877012,3089869.126586095,750112.204923513,1481752.843129838
814867.4667840821,1134622.7343787306,3762508.085308796,886892.8519221332,3054820.450904496
861635.9714688294,1679484.2399035995,2444970.5648306957,951173.3212672755,4582271.88004476
425423.8030556945,8503398.760560252,4756048.659656725,737425.2021548493,2271413.0036814613
177052.69857528433,3383217.857589234,3984338.65227087,112864.38224470413,3305388.742559734
669512.1344993808,3946233.6076718965,1982232.0793863283,236818.70111657903,4223082.015666092
634220.259267007,14833301.542715803,3741364.638988782,534233.0299761265,2328732.5135317165
368387.2620282758,15401554.18531465,2299023.111005226,898667.6452731172,960330.4309946445
378142.40135597653,1597415.0260044113,1140844.9328332425,472146.73695455625,2345315.000491636
132375.28676265563,13001959.431896359,987647.4679361731,210105.43932444614,838334.4787731525
121539.64705593823,15421262.30495686,1259198.7728215964,791031.0361404115,2005067.2286184074
397488.93480197166,12184732.345306324,1824873.2885000748,902993.8441371223,564225.575695638
147771.51061220485,6335225.667525961,3582645.24437887,301519.2298783383,4883524.093767128
467705.2429500614,8002996.972309769,2293635.4748593266,497063.23717538075,1817747.0434822785
178172.25148010996,10612192.483238209,783803.66561721,198199.3285128369,2105632.986127142
972507.2302079091,8114072.636828104,4989164.441503258,787137.860071191,2269172.792660101
362853.17474004196,14067394.801987676,1669580.8499342997,462209.805107721,1970976.5324916432
684367.0511760588,19730065.741232757,2246690.8181606643,564829.6411910888,1814306.637555843
649775.0434634148,11386559.516120765,3184130.6569820563,765360.3100451714,632938.832030008
665209.2406606016,18106309.50749934,700434.5387810855,519013.4172086238,2496474.495936981
423088.96211051784,19544453.546437662,4580177.462863488,188551.76499922603,1449508.4034307434
885376.2842399443,3985220.1680101478,1353948.0505165877,186160.82805361017,1049531.2114131444
555989.5642585715,17174748.09357751,1372304.9833274928,861182.4025285454,759127.391334195
725651.2261036804,10874946.602262761,1395670.7561094523,382774.4679376784,2562699.8532332717
634700.331343787,8053689.418666743,3496650.627517863,602398.9938148746,1112093.442605168
636849.0157394282,19232761.836317733,543655.8367269579,136610.40805318556,3257206.497205169
833487.2468007066,10336141.368796611,4760929.625732631,726316.7787571105,1396547.7821079895
645531.0120274853,3970356.3560350793,4513898.079519365,179410.1734461555,2873883.5783921066
964942.2444498808,9543135.424493255,3221929.116305496,507566.511104603,2801511.9698355244
827653.9611603374,18194828.33500769,4653276.763553334,908467.227605825,2547179.5601452356
714864.0603442864,16239482.077396313,3285893.1688886727,531032.8684466948,4509812.47128087
50110.5884280427,3760279.2801935817,3034618.952465267,611135.1134948423,2530342.2179141813
117008.47854398843,1214746.6804350754,2862309.2634981177,782483.3273869181,4573626.099185331
973946.7351082542,12509334.324035048,4111093.0068231793,897654.5034382239,4877275.162266845
834141.893049176,8310431.767836855,1651345.3654137705,240033.82686801837,4566069.631090678
974945.7739441802,15716679.115565827,4626457.692203281,128660.40502901393,826181.8229961481
564934.5307581467,5644195.7823199695,1296751.3993693297,370435.2479367971,374488.78479359654
272610.3280620104,8072332.3640483795,2694421.698308502,265900.4421634739,2472569.945930526
866074.4425021054,4123292.6911412836,2205559.3567443253,302835.7628738178,4772875.783597129
74220.54575588566,10188913.62588015,1947301.2161379575,820887.0947985618,2311781.542815217
346078.8815307982,6248182.320706579,3862593.9628310343,970666.341813095,2276852.921694468
360550.1178208296,16218496.914363405,4403502.390758032,912322.16684659,2271003.6767195906
955491.9677060046,7499661.400946339,4476596.852050329,507303.81438371853,4133140.2528380468
526547.8470342743,9773830.979717208,2826418.0950886775,375252.524412255,2805601.324482247
370119.4522032599,17870562.862742446,803338.064008162,868420.825768133,1588503.7158186552
382339.31165207806,4115042.86234475,4135847.2924918025,810371.9532369287,2670463.8588054446
276821.2408460707,18018707.620836176,648837.1896711203,955556.0007583507,4136967.216836726
567170.8609180858,6628681.480189393,745833.088878823,723200.1383321922,444257.3238707814
977834.3676336168,5181401.553602927,2835430.1060752617,524778.537538591,720271.2077161638
493382.1202698913,19661023.093000818,4743263.941223169,945166.176441788,3873944.205080337
980320.80640259,6267388.532911975,4821303.534082138,191175.55508297408,2055509.855582089
569795.6532748218,19869361.439249862,1852030.9209845557,107151.52489665392,1313316.0212200044
749377.0826802135,9774140.005277142,4346693.782127844,984391.537207029,2056923.407739775
446729.92195882305,14450201.398591066,4020563.94582194,205320.38928338396,2553011.883695636
886922.5666038826,16920431.75963913,4048976.645903468,634890.616010428,1694294.4914799018
700075.1041121903,13208692.644536827,2173049.5369956084,615171.8272682249,4537627.95246976
994604.3753264315,1854443.2795569845,2042940.7198997005,658915.7540946305,3955542.57920531
918172.9217680097,7085089.157256424,4531848.670313349,621084.4859388724,4622996.432496971
436860.04096317815,8422756.378917553,2152200.3265761407,906341.288122625,1957079.0838526862
581504.1225554654,18899349.16383955,3908955.909403058,556201.1274426437,4330058.521544169
419872.01020358404,19371746.295642655,3456024.558853265,931867.4562540828,4055792.0027343673
403656.9081568621,19469376.23403555,4555707.964684999,737781.4195089813,1882827.2471054448
811418.9589569224,15750137.133963563,4072842.487285108,525752.7029038491,1767057.8123304846
526678.8524505547,8739032.539429676,3041562.6907858667,226352.32714229028,4830836.809271217
225224.4520096867,4901898.629730927,1069593.5994344736,627690.5516814456,3775397.296545106
356897.23512337264,2123261.857683558,3100997.5616313894,939878.6829599142,1274948.308970632
132093.3841316899,2191065.63069633,4761528.702016745,921320.2365443587,1469592.8575854043
222622.89624147463,3811196.0021863384,1706131.319970115,425882.5562195751,307727.04817535763
532606.7418401549,17616511.66040538,2418910.902520207,617013.413340591,1774716.4651327746
86633.29817932007,10391275.449587408,1467091.7931830317,548530.9785699511,1058910.1495622576
458576.07594177756,19183893.536585156,3525484.628398768,299397.72276351333,1540470.0279909736
922151.5069294431,3146271.0151266563,1683573.3256826098,544625.206961188,3021863.997190499
669624.9672888342,13765310.735036882,3155667.7928281077,830513.055725977,3669146.0147055113
219833.23193955215,2222369.6353278873,1986860.7857321568,578386.0621461081,4305511.231620472
605375.4933239627,7092420.203380772,2745830.096484094,910689.000064001,124287.67561269502
269086.1417251677,9152635.430474196,1896133.6162888156,753823.0384970912,4516535.50810816
822347.5514576316,18157295.745508324,3686727.6557057975,783571.5789642917,1936571.0558502383
247973.59764008145,12643182.222866617,1833368.5495467042,976017.7682932785,4343287.17509827
501439.3105004121,18010643.317688767,4607298.981203571,597622.6124459386,814736.1931412099
490278.28466064227,14017517.225633504,3301117.7607325194,731838.025806491,3227526.011032281
88636.0753118697,7788889.711481732,1473304.481491385,505467.664393587,1704500.5501752726
168886.40862485813,2705205.5045766095,3472201.1090296796,784213.7817285922,4680849.647592709
268639.2072109038,15428366.289774599,4293972.453425226,221031.31278874446,4437668.667502787
896935.930774633,5711001.4534468,3746139.53815723,316469.5414215043,3524049.9375283658
662229.5011272689,15440358.456463296,4789215.93667165,713708.6748360072,3686725.2914763074
894963.5311746395,8631396.608571874,3342343.333650453,517295.91162286047,2062198.786408096
602680.2183200581,2025504.3422832629,2492847.780007814,426846.2730645906,2262170.396010487
671227.4173795064,3523817.6494043204,4161726.2994018276,553288.6712764968,297562.4501021585
562506.3146322718,3855520.488905324,626535.676095652,704638.4611476095,4835226.635331431
668483.3863907023,7635314.173345944,1057171.707795782,165335.56064905704,1939063.5201758908
367651.75344864343,1859143.048287583,1834905.1977934728,903901.0243859222,948469.7161838617
92449.3139244763,2695459.0662110685,1969932.3717695787,419344.08276772936,1569799.9601667435
210939.55110683266,18665649.558749985,4640190.5563289225,642771.1997843526,1240850.963669703
414764.1577983801,1419936.5911201818,3063312.012620134,606272.8161540674,957199.0646900813
822867.45322295,7767815.840175643,2216801.060209785,527349.8430160155,4839710.282363216
812637.0827001648,7406264.032543679,3976773.171947319,240584.6951133598,1985966.8311351142
748189.7515194325,17949942.70874579,1915132.2153697049,570300.0649975066,4325466.175220693
659628.7220876507,7825327.229387649,1282407.7986557456,161784.13863574527,3517990.3965486684
